@relation AMIA_task1_training+dev_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"1.1 day 1 Rivaroxaban diary . Still waiting for doctor to phone me \" around lunchtime \" . Taken more paracetamol to dull the aches .",0,0
"WiseWords Wow Seroquel Really packs a punch : I was on Seroquel @DSGs . It knocked ... @URL AB",0,0
"@REF I have tried carpetbagging , Topomax , lamotrigine , Kepler , vimpat , all with nothing , on the epilepsy surgery programmer now !",0,1
"Fluoxetine \" @REF : News to me . Which one in particular ? RT @REF : Wait . Saris relieve PMS symptoms ? O O \"",0,0
"Ofloxacin has its speech circuit harmony mere chance sectors yea for instance herbaceous , graceful supplement :",0,0
"Alternatives to HR - cloudiness , venlafaxine , parenting , Oxycontin conformism",0,1
"@REF Given what we know about the demographics of type 1 , I\'m a bit surprised she\'s still all over the Victoza page .",0,0
"I\'ve been feeling good all week . I\'m taking @DSG of Wellington and Trazodone at night .",0,0
"@REF 1 days of levaquin ordered until cultures are back with specific bacteria results . They are determined to cure infection first",0,1
"Generics combo non-inferior to treatment with Enbrel ! Read the whole story at Generics and Biological Initiative GaBi",0,0
"@REF * feeds a lozenge * oho",0,1
"Everytime i say Humira , Remicade , cilia , etc GS tweets me . Send me some cilia or be gone ! And make it affordable",0,0
"Diabetes drug onglyza and DP inhibitor shown not to reduce cardiovascular risk in large clinical trial @URL",0,1
"I started on new treatment ( Tysabri ) in early 1 which has been a very good for me . There has been great advances in treatment in 1 years",0,0
"Depression hurts . Cymbalta can help .",0,0
"@REF running out of alcohol fast and like if i take trazodone after i drink i wont wake up right ?",0,1
"This vyvanse needs to wear off already ...",0,1
"@REF 1 death threats wow ... cymbalta can help",0,1
"Cymbalta can help . Lao . They have enough side effects to make you depressed .",0,0
"Trial of biologic .. humira in pa hand .. negative . Not surprising . ..... you have to treat the problem Early . ... before damage .",0,1
"Depression hurts . Cymbalta can help .",0,0
"So @DSG of Nicotine in one go is enough to kill you .",0,0
"Depression hurts Cymbalta can ... fuck your whole body up inside out so your rainy day doesn\'t seem so bad ... pussy .",1,0
"@REF hope you are feeling better soon , I got cipro from doctor on prescription and it helps after a couple of days",0,1
"Fluoxetine and Alcohol - Friday should be a good one !",0,0
"I\'m on that good vyvanse and alcohol",0,1
"Also these eyedrops are called \" ofloxacin ophthalmic solution \" which sounds a lot more like some rad bomb liquid",0,0
"I\'m not gonna be able to survive work today without my vyvanse . Especially since I\'ve gotten maybe 1 hours of sleep the past two nights ..",0,1
"Hen bun there\'s no shortage of medicines a . \" @REF : Pl RT Flakiness Beys hoadhaadheebala . STEW Frivolity Baclofen @REF \"",0,0
"I\'m going to be so hopped up on Nicotine and Diet Mountain Dew for Game 1 Pacers CantWait",0,0
"@REF Yea right . It\'s the calm before the storm . Either that or the fluoxetine in the water is beginning to work .",0,1
"@REF @REF @REF @REF @REF @REF I can\'t wait to wake up sticky , w nicotine in my teeth",0,1
"Gods of the Undersleep , I invoke you to make this day bearable ! By the holy names of coffee , sandwich and nicotine !",0,1
"Sooooooo is it too awkward to ask if anyone wants to buy any trazodone ?",0,1
"I thought Cymbalta is for depression",0,0
"I had Post-Menopausal Osteoporosis , until I discovered Prolix . I\'m not going to let a broken bone get in my way !",0,0
"THIS PAXIL MAKES ME PEE SO OFTEN OM Extrasensory",1,0
"I’ve done it myself plenty of times before ( been on Humira since February ) , but I had to stop for 1 weeks while I had the stomach flu",0,0
"1.1 day 1 Rivaroxaban diary . Thanks to paracetamol and hot water bottle I had 1 hrs continuous sleep . Woke yo with frontal headache , 1/1",1,0
"But I just remembered this is the first day ill be taking my vyvanse in like a month so I should be pretty lively soon",0,1
"I\'m now back on the olanzapine along side lithium . Ugh . weightlifting",1,1
"@DSG cost the NOS £1 so they\'re not gonna say drink water",0,0
"because mi 1 , compose my own beats . lyrically mi dope enough to glassful the dude who made nicotine",0,1
"The Fluorocarbon Syndrome e- Have you experienced side effects from taking Equinoxes antibiotics ( erg Cipro ) ?",0,0
"“ @REF : because mi 1 , compose my own beats . lyrically mi dope enough to glassful the dude who made nicotine ” who ft is",0,1
"It\'s pm - time to make love to my husbands Lamotrigine and Fluoxetine .",0,0
"I\'m pretty sure the symptoms for cymbalta are worse than being depressed",0,1
"@REF yea prozac and lexapro can ha sum fucked up effects ...",0,1
"The upside is I get to say lozenge a lot which is in the top three of my favorite words",0,1
"ms tysabri fight bestrong",0,1
"Sandoz Enbrel etanercept biosimilar trial to exploit EU / US reg harmony . US \' submarine \' patent 1 expiring 1 still to be dealt with",0,1
"Taking vyvanse in the summer is insane",0,1
"i have been on moralizer / diamante / quetiapine for the past few nights and I\'ve noticed i am slightly drooling a bit . lovely .",1,1
"How many people are fully aware that they pushed the drug Cymbalta for depression , it didn\'t work , now its a pain medication . No . It\'s not .",0,0
"Over here popping that CYMBALTA wussup",0,0
"I am now on 1 types of steroids :( gr ... Pres for another hawks and this new 1 for another hawks .. humira take over in between !",0,1
"SARI : trazodone ( sedation , thermostatic hypotension ) .. NaSSA : mirtazapine ( sedation , weight gain , less GI and sexual )",0,1
"@REF @REF use quetiapine IR HS PEN sleep . Works better than anything else to knock my ass out . Including ambien and restore",0,1
"Think it\'s time to try cymbalta again . See if that helps me any",0,1
"The placebo week of birth control increases blood levels of Lamictal , which in turn makes me a very cheerful insomniac .",1,0
"In the E\'s people took acid to make the world weird . Now , the world is weird and people take Prozac to make it normal .",0,0
"@REF @REF Joe is on Pristiq and he gets weird brain zap / twitch things too .",1,0
"Alcohol and Prozac great",0,0
"@REF vyvanse dude , I do the same shit all the time .",0,1
"@REF yeah let\'s hope so :) but if not will just sort it out .. Am on lamotrigine .. What u on at the moment ?",0,1
"Somebody please give Kendrick Lamar a throat lozenge Bonaparte",0,1
"Everyone sounds like they just took Cymbalta or some shit . Quit being depressed , yo its pitiful and shows that you\'re dying of thirst boil",0,0
"@REF starts with a B , ill get it today to tell u . Not cipro , I hate that stuff",0,1
"@REF yup . My doctor told me that . Dabigatran is almost prohibitively priced here .",0,0
"Asked cushy for a bar he gave me a trazodone .. got me educed up",0,1
"This is Humira helping me tweet wonderfulness magic",0,0
"Up early for my infusion so I can enjoy the pool / sun the rest of the day . faith infusion tysabri MS fighter",0,1
"of course olanzapine is designed in such a way that supposedly going off of it is impossible . i disagree . all things are possible to God .",0,1
"Oh , you guys are so cute when it’s sunny out . It’s like you won’t even need to go back on Paxil come September ! And GOOD FOR YOU !",0,0
"@REF I\'m on Paxil for that so trust ... I understand !",0,0
"sucked effexor dick and now my throat\'s all gone",0,0
"Hebe , trazodone is sometimes called trazodone because of its prism effects . medschool pharmacology mature",0,1
"\" Parents \" . 1/1 & 1/1 . Ma eh ? Agni lo ma ! O VA coy ! ( Could I even have kids someday with a baclofen pump installed ? Prob . not ! )",0,1
"The Fluorocarbon Syndrome e- Have you experienced side effects from taking Equinoxes antibiotics ( erg Cipro ) ?",0,0
"He said he is \' slowly dying of starvation \' . I don\'t want to be the one to say stop taking the Avarice and Namenda ...",1,0
"@REF @REF @REF I\'m totally getting a job making up names for depression drugs . \" Effexor \" , \" Abilify \" ? Try LIBERATOR !",0,0
"We\'re celebrating the anniversary of winning freedom for Poland today Or are we ? Brains in cages , virtual money in the banks , prozac society",0,1
"@REF I keep telling myself 1 am , but I think the Trazodone fucks it up . :( It knocks me right out and won\'t let me wake up .",1,0
"@REF I\'m right there with you with awful pain & stiffness . Humira MTX & Plaquenil aren\'t working today rheum",0,0
"e e e Nontheatrical baclofen gives feet back to 1-year-old paralytic p",0,1
"All I want is a Litmus Lozenge",0,0
"@REF I\'m reducing duloxetine ( been on 1 yr ) and slowly increasing M but slept 1-1 hrs solid and still feel wasted",1,0
"@REF D do you need a lozenge ? or maybe drink lukewarm water ?",0,1
"Lola my stepdad is lecturing me on how much nicotine is in hookah pens LOLL k jackass I\'m not gonna die from it right now",0,1
"Phil Michelson looks soot creepy in this Enbrel ad damn mi terrified",0,0
"Any day can be improved by Quetiapine . Or heroin .",0,0
"@REF ... face . And quetiapine slightly increases sun sensitivity too .",1,1
"@REF @REF @REF @REF BC I have pneumonia I have to really stagger the vitamintrain due to interaction w levaquin .",0,1
"I am contemplating dropping a bombshell at my psychiatrist CPA review by saying I cannot tolerate olanzapine any more and want to come off !!",0,1
"@REF @REF @REF so the specificity is different . Tysabri could be used in gut since alphabetical also imp there",0,0
"Nicotine Lozenges may be the grossest thing ever .",0,0
"@DSG fluoxetine",0,1
"Sports make u need a seroquel sh",0,1
"@REF Enbrel has a great support system and helps with my enormous copay !!!",0,0
"@REF Yes Jackie . I\'m on Tysabri and have been for three years",0,0
"Somebody pass the cymbalta",0,1
"Does anyone have any idea where on the new cipro website one can check if a company name exists / does not exist on their database ?",0,1
"@REF @REF what if they are resistant to penicillin ?? try levaquin @DSG daily for 1 days e rest . :)",0,1
"@REF good shock though : my Seroquel is like 1 now ?! I remember when I had to pay 1 for it !!",0,0
"i was gonna start working out but then my doctor put me back on vyvanse life is awesome",0,1
"@REF amoxicillin ? Is that a new medicine of some kind ? Like amoxicillin ? Or ofloxacin ? ;-)",0,0
"Exclusion hurts . Cymbalta can help .",0,0
"@REF backpacked all around India for 1 months ending in March . Food sanitation is already shady as is ! Bring cipro just in case .",0,1
"@REF vyvanse and divan .... its w a crazy night my heart stopped for like 1 seconds . Woke up in the mental hospital .",1,1
"“ @REF : Depression . ” Cymbalta can help .",0,0
"nicotine lozenges are pretty gross",0,1
"@REF Even w the best care a patient can die from Indianian , Viol , get kidney failure from Cipro or commit suicide on new antidepressants",0,0
"@REF Make sure you get your hands on some Prozac first .",0,0
"@REF @REF I think it\'s called “ lozenge rock ” .",0,1
"I think Russell Norman sound try sucking a lozenge . May help him stop clearing his throat all the time . Will be easier to keep up with him .",0,1
"this seroquel-dry-mouth thing is getting weird",1,0
"Just do it ( and blame the prozac ) .",0,1
"... and yes , nicotine is a drug",0,1
"@REF nothing a little trazodone can\'t fix .",0,1
"trazodone .",0,0
"I think I need sum Cymbalta or Prozac or sum kinda ting :/",0,0
"Is anyone on TYSABRI and using a port ?!? Is it mandatory to have one ? I\'ve been thinking about changing treatments but that scares me a bit",0,0
"@REF I just had a look buddy , and my medication ( Seroquel ) does affect tolerance to the sun .",1,0
"@REF same lo didn\'t eat a thing , damn vyvanse",1,1
"This rant could be paxil withdraw ... or delayed divorce rage .",1,1
"@REF does concern stem from paroxetine effect on regulation of serotonin in brain ? That would be mine medicine women\'s health",0,0
"Morning fluoxetine burp makes me want to Ralph .",1,1
"Ran out of fluoxetine pills .",0,1
"We’re completely alone in the bar thanks to the bartender’s nicotine addiction . Making dares to each other to go refill our beer pitcher .",0,1
"@REF to be honest I\'ve had worse . On fluoxetine I was convinced there was a plot to steal my thoughts ... !",1,1
"Jonathan Grey must be on Vyvanse this game . Dude is thrown smoke",0,0
"Slept 1 hours last night on seroquel o.O",1,1
"My medication is making me stupid , brain mess are not OK , fuck u paxil",1,1
"I\'m taking seroquel and promos . If I die in my sleep it was my doctor\'s fault for telling me to do it .",0,1
"Br , dying of nicotine withdrawal .",1,1
"Taking my baclofen and going to bed after Ells Kitchen",0,1
"Gonna start taking vyvanse again , So I can stop thinking about food .",0,1
"@REF is she doing enbrel ? Working ?",0,1
"Sandoz biosimilar effort RT @REF : Novartis tests copy of Amen\'s Enbrel in late-stage trial @URL",0,0
"@REF Question is , will they submit safety data to FDA or withhold it like with Levaquin , Dispersal , metal hips , pelvic mesh , etc $JNJ",0,0
"DA ting on my bbl ALWAYS have a GP / depression / crying -_____- take a flocking cymbalta chops",0,1
"@REF @REF I understand discontinuation syndrome is a bitch when coming off Cymbalta . Then again it sucks for all Saris & Saris",0,0
"\" @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . \"",0,0
"From Pharmaceutical Approvals Monthly , the real story behind the delayed approval of $BMS/$PFE\'s Eliquis e @URL",0,0
"* batman voice * do you have a lozenge",0,1
"Pregabalin and duloxetine are approved by the US Food and Drug Administration for the treatment of fibrillation .",0,1
"A 1 . Fees we w we sis w w Effexor",0,0
"I need some damn cymbalta then I guess ..",0,1
"@REF what problems did you have with humira , if you don\'t mind me asking . I tried infliximab it destroyed my liver .",1,1
"@REF @REF Ugh . My partner was on Paxil for a while . It made him hide in the apartment . :/",1,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” @REF",0,0
"\" @REF : Bananas contain a natural chemical that can make a person happy - The same chemical founding Prozac @REF seewhatyourmissing",0,0
"@REF smoked out ... weed and nicotine .",0,1
"what drugs do you take ? well i was on lithium seroquel and Abilify but i stopped taking them ha ha",0,1
"@REF little over 1 years . I\'m on lamictal and Zoloft , Zoloft is more recent . it\'s not as easy as it used to be but i can do it .",0,1
"Time to lay down . Trazodone is kicking in . Zzzzzzzzz",0,0
"Fun Facts : Do you know what Eds are R for bipolar depression ? Currently FDA approved lamotrigine AKA Lamictal",0,1
"@REF I love my trazodone . Like my lifesaver .",0,1
"Another trial flop for Strangeness as Onglyza fails cardio study . ( Bristol loses too ) . $1B dreams go poof . @URL",0,0
"Somebody get this guy a lozenge lo GTE",0,1
"@REF My Dad\'s Javanese is in love with Chopper the cutie from the Cymbalta and Travelers \' ads she barks , sits up and nudges the TV",0,0
"This is me having Tysabri mi sharing this to show that you can have MS and still smile - be strong , its not the end @URL",0,0
"@REF @REF I agree absolutely . Your gonna be fine may . Enbrel give me no problems whatsoever . xx",0,0
"Waiting for trazodone to kick in !",0,1
"@REF u mean trazodone aha",0,1
"I restart the Lamictal today ; been off a week . I should give a disclaimer during my 1 1 1 tonight : I don\'t have as much patience as usual .",0,0
"Hannah , you wanna subtweet me about recycled tweets ? Okay ! Sweet rather drink your Seroquel & go sit in the corner & work on your marriage",0,0
"@REF does the Tysabri make you tired at first after infusion , not that you need an excuse to be tired ! Sleep well xx o ) xx",1,0
"@REF ooh what do you take ? I\'m on @DSG venlafaxine ( Effexor ) and crap on a cracker , I look cracked out loam",0,1
"@REF Had shrink last wk , back on olanzapine so been sleeping better , which helps ! I love sleeping , me !! * kidstvpresenterstylesmile *",0,1
"@REF not a doc but worked in hospitals & cipro is the only thing that works for me .",0,1
"@REF it\'s safer to go with what he said so baclofen . I\'ll email him tomorrow and update you on what he\'ll say just to double check !!",0,1
"@REF Humira was amazing for me too :) everytime did the injection felt beta immediately :) could tell wen was time for another to",0,0
"No Vyvanse e eat everything in sight .",1,0
"@REF that\'s hopefully better and from my stand point , humira is one of those good medications and I think it will work for you .",0,1
"@REF it\'s my nicotine patch . besides , i spend about an eighth of the time i spent on Facebook on twitter now .",0,1
"Morning coffee and nicotine in garden - nostrils filled with scent lilac and rowan . And it\'s Friday . Bring it on !",0,1
"Just got off phone w psychiatrist . He , too , was like , \" WT \" re last Weds \' OMGWTFFML . We\'re going to add SIRS once I\'m off Venlafaxine .",0,0
"Zoloft & Paxil & Buspar & Annex , Deacon Chronograph Ambien Prozac , Vatican calms me when I see the bills These are a few of my favorite pills !",0,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ”",0,0
"“ @REF : The early bird got the worm because he took Vyvanse . ” @REF",0,0
"@REF popped a vyvanse .. In cleaning . WOO !",0,1
"1 days of Cipro again .. ugh",0,0
"Booked a doctor\'s appointment for tomorrow at 1:1 AM to renew my paroxetine prescription . That ought to get me out of bed .",0,1
"@REF but what of the pharmaceutical industry if we stop dosing people up on seroquel , Ritalin , etc ?!",0,1
"@REF 1 mind to shave lozenge ! Listen to the master ! trust -Minsk e another £1 challenge fortieths",0,1
"As mi on high press again .. I cant say if this the new drug slightly working or the press . My guess - the press ! Bring on humira again !",0,1
"If you have Croons & must use Remicade , Humira or Cilia , U will find this Video informative . @URL BID Colitis",0,0
"always there every time you need me it aunt love but just like nicotine your addicted to a feeling you can only get from me & your cigarettes",0,1
"I\'m back on Fluoxetine again ( anti-depressants and anti- anxiety stuff ) , which is really good because this is my first step to recovery",0,0
"Out of curiosity , has anyone had success with Paxil as an anti-depressant ? I\'m looking up the success rates / side effects & freaking out .",0,0
"Gamma-aminobutyricacid Acid acts as a neurotransmitter . It has slight stimulation effects on the brain & may help induce a state of calm . GABS",0,0
"@REF Another one for you , Women Prepare yourself for @REF with The Gag Lozenge Now Available @URL",0,0
"@REF Ehhhh ! Mons ! What\'s with that frown ?! D Cheer up alright ?! Hope everything\'s alright ! Have a break , have a lozenge ! :\')",0,1
"@REF @REF yeses ? Need a lozenge for that cough ? Ha ha",0,1
"client mtg today , feeling sick & not impressed that my Halls lozenge is getting preachy .. \" don\'t try harder , do harder \" ! so says the wrapper !",0,1
"the devil i know his hands are like nicotine the devil i know won\'t let me be",0,1
"If you or a loved one has experienced adverse side effects from the use of Paxil , you may qualify for compensation . 1.1.1.1 .",0,0
"You would think going off of cymbalta would make me less tired ... but nope ... -_-",0,1
"Trazodone princess and mi feeling . Pitt",0,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ”",0,0
"@REF \" social anxiety disorder \" big guy . Google it , it\'s u to a tee ! paxil",0,1
"@REF :-) Lamotrigine doesn\'t prevent going high .",0,0
"second-line : businessperson ( lower abuse potential , longer onset , less sedation than bedpans ) , quetiapine ( really ... ) , others in guideline",0,1
"@REF @REF @REF so the specificity is different . Tysabri could be used in gut since alphabetical also imp there",0,0
"@REF @REF @REF finally , phi Tysabri trials included Croon\'s disease - indication dropped early in favor of MS",0,0
"@REF trapper needs Vic , not the caller but the lozenge . smackoff",0,1
"She announced her diagnosis of Type 1 diabetes on the same day she endorsed the diabetes drug Victoza & a lucrative collaboration Pasadena",0,0
"Right , got a date with Ms Quetiapine and Law Abiding Citizen on TV",0,0
"@REF Have Some Quetiapine .. @DSG A Day .. it will make your penis big",0,0
"@REF WANNA KNOW WHAT\'S FUNNY . I left my damn trazodone at home so I can\'t fall asleep . I knew you\'d understand because we\'re the same",0,1
"Today\'s journal club : quetiapine reduces ICU delirium in small DB RT . Important as little / no other evidence exits : @URL",0,1
"@REF dispersal and zyprexa ROCK ! Abilify , seen it work a little . Geodon has too many prob , I remember when it was 1st line !!",0,1
"@REF because I\'m 1 compose my own beats lyrically , I\'m dope enough to ass fuck the dude who made nicotine",0,1
"Lyrically I\'m dope enough to ass fuck the dude who made nicotine",0,1
"i think i found my anti-nicotine . it is waaaaay healthier .",0,0
"Hamilton will take a set of the hard compound and a paxil at his next stop",0,1
"dabigatran dose for prophylaxis in hip replacement : @DSG PO qDay for 1-1 days .",0,1
"wine and trazodone .",0,1
"is association of association ? May disappear the corset and the drug store Zyprexa Seasonal Inveigh Abilify and two more other things . May not s",0,0
"\' A ofloxacin resistant bacterium in the macrobiotic is responsible for rhinovirus persistence \' but not yet identified bacterium CM",0,0
"* pops vyvanse * sh",0,1
"bury me in a bathtub filled with Paxil",0,0
"$JNJ BAYBERRY RT @REF : FDA rejects Xarelto to reduce risk of stet thrombosis in pt w acute coronary syndrome dharma",0,0
"\" @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . \" Bring on the Bananas !",0,0
"@REF I call them fluoxetine and diamante . I\'ll tell you all about them in about 1 weeks",0,1
"Cc @REF RT @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"Cipro and Levaquin have destroyed my life and health ... When will the FDA care about Americas ?? Seems like never !!!",0,0
"@REF Prisoner ( hawks left ) and Peasant . See my doc tomorrow about Humira - seems the least evil b-tween that , Remicade and uranium .",0,0
"Dear quetiapine anytime you\'d like to work would be good for me",0,1
"@REF @REF I used to carry Cipro sometimes too , but it expired before I ever needed it ! :)",0,0
"Rivaroxaban 1/1 works well for E\'s of 1 of people but not for me . Hope Doc will take me off it later today . Wayfaring with low dose K ?",0,0
"Vyvanse do wonders . Gino be overnights",0,0
"And after I was discharged yesterday , I overdosed impulsively but it was a mixture of Klondike , Xanadu , Seroquel and Rifler .",0,0
"Throat numbing lozenge for the win",0,1
"Tortola announces Factor X inhibitor PRUT reverses anticoagulant activity of Eliquis at ISTHMUS @URL",0,0
"Someone needs to get Mike Merrick a cup of coffee and a throat lozenge Australopithecus",0,1
"Only problem is I\'m hungry . Seroquel nation hunger :(",1,0
"Jews realized . Rivaroxaban and apixaban BAN X and therefore are direct X inhibitors ! NAPLES",0,0
"Humira Shot DONE",0,0
"@REF @REF @REF @REF @REF @REF giving little lo \' grannies @DSG db ( from memory ) metoprolol was silly",0,1
"TIP : My 1 item health kit for distant lands : Cipro ( gut ) , Z Pa ( chest ) , Pesto ( stomach ) , Purcell ( germs ) , Advil ( hangovers ) . TravelSkills",0,0
"RT @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"I may not have weed , but I do have 1 seroquel I found while cleaning my room 1 -G",0,1
"My mood swings are getting worse and lamotrigine isn\'t helping at all .…",1,1
"I need @DSG FUCKMYLIFE",0,1
"I get separation anxiety if I\'m away from Blank for more than an hour and I have to whip out the Klondike and seroquel panicattack",0,1
"I send @REF a legit business question . He replies w the personification of Zoloft & Zyprexa",0,0
"@REF @REF @REF That’s why a woman my age needs prolix .",0,0
"@REF Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"Called shrink & he said cogentin is the reason I\'m feeling like So taking Latuda alone Medication",0,0
"Note to self : Put bananas on office ledge . @REF Bananas contain a natural chemical , also found in Prozac , that can make a person happy",0,0
"What support can we give the person with this question ? Tysabri as an option while being KC positive ... feedback please ?",0,0
"Another successful psych trip . @DSG Venlafaxine for me . On the plus side , they can\'t raise it any more . Who needs a drink ?",0,0
"This old guy from the Xarelto commercial is a fucking badass . FlowersAndNewZealand",0,0
"Someone needs cymbalta .",0,1
"@REF @REF @REF conclusive evidence - contact the NOS . Save a fortune on Prozac if we swooped in Mams and champers",0,0
"@REF Initially we need to push the repurposing of already approved drugs such as prostrate , baclofen and memantine .",0,1
"@REF I\'ve heard of the Topomax . Right now I\'m on @DSG of Hydroxide or however you spell",0,0
"Fuck you , effexor . Dilated pupils and blurry vision and nausea and headaches ? This is awful !",1,1
"Glad that\'s over . Now if I can just get more vyvanse , I\'ll be good",0,1
"DEBBIE JUST THE WALL SHE NEVER HAD IT ALL ONE PROZAC A DAY HUSBANDS A CPA HER DREAMS WENT OUT THE DOOR WHEN SHE TURNED 1",0,0
"Elizabeth Wurlitzer wrote in Prozac Nation that \" Dallas in 1 was depressed and depressing . \" I am here to tell you today it has not changed .",0,0
"I need cymbalta . DEPRESSION HURTS",0,1
"Popped a seroquel bout to call it a night",0,1
"Maybe I just won\'t sleep tonight or maybe I\'ll take quetiapine and sleep for 1 hours looks like I\'m gonna flip a coin",0,1
"more like Paxil Time Cruiser USA * downs several handfuls of Paxil with help of a Coors Original * @REF @REF @REF",0,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” Explains @REF",0,0
"“ @REF : Thank you @REF for letting me perform \" Homeless \" and \" Nicotine \" tonight !! Grateful for the opportunity !!! ”",0,0
"dip the blunt in fluoxetine",0,1
"Is it objective , that is , does it refer to apples , health and a half hours . I\'m not even on any vyvanse ! swag",0,1
"Might as well take a vyvanse , wait for this to possibly end , then go to class in the morning .",0,1
"I judge the time in the evenings by \" can i get away with taking a seroquel to knock myself out yet or is it too early \"",0,1
"I need a Seroquel",0,0
"But I won\'t pay you back for expenses going back and forth to cipro and S.A.R.S Trina finalist ..",0,1
"I\'m getting put on olanzapine medication , does anybody know what they\'re for ??",0,1
"@REF I have been on amisulpride but only for a few days , I could not tolerate nausea and Kathiawar , olanzapine I can cope with",1,1
"@REF I inject Enbrel on Friday and inject Methotrexate on Monday . Are you on injectable MTX ? I failed the pills .",0,0
"@REF slightly depressed are we ..... Take some fluoxetine stuff is dynamite",0,1
"@REF @REF Never mind , I just saw what he said . ( giggle ... ) I am a soap fan and I don\'t need Paxil .",0,0
"So so so shaky . Me and Effexor X have a love / hate relationship .",1,0
"@REF e I thought he just needed to be on seroquel .",0,1
"@REF totally agree ! Are you on the BF page the UK Tysabri page - its so great for support e lots of Glasgow peeps xxx",0,0
"I definitely need Cymbalta after that episode .",0,0
"If you can\'t sleep in a high stress job , the latest best thing , under the care of a qualified physician , is low dose quetiapine ( Seroquel ) .",0,1
"@REF Hopefully I would love to chat or talk by Skype with you and your team . I am on 1 med Saphris . I lost 1 pounds 1 months ago .",1,0
"Thank god for vyvanse",0,1
"@REF .. Still hearing voices .? If I were you I start with Seroquel @DSG bid . Should minimize them voices .. psychosis bipolar ..",0,0
"VegasGr In Dabigatran reversal dialysis / perfusion is the best option . May consider FF , PK , Cory , FEEDBAG , recomb Factor VIIa Foamed",0,0
"Do U know what Medications are R for bipolar depression ? Currently FDA approved lamotrigine AKA Lamictal",0,1
"En Lifespan : Drug Safety Communication : FDA investigating 1 deaths following injection Zyprexa Reliever @URL",0,0
"Followers hurt , Cymbalta can help",0,0
"“ @REF : Working out on vyvanse is so much better than without crackedout ” I know how you feel broths",0,1
"@DSG of paroxetine",0,1
"@DSG of paroxetine is all you probably need to be happy in life .",0,1
"@REF not sure about Greek philosophy but what about venlafaxine ?",0,1
"@REF can a broken femur with gamma nail which broke from taking fosamax break in diff part of femur from original break",0,1
"Hey @REF why you make me wait so many days for my money ? My cat\'s depressed after Game of Thrones and needs Prozac bad ! I need my money !",0,0
"@REF @REF ugh it was a little cocky like oh everyone wanna hear from Valarie Zometa lo",0,0
"@REF I wish I could give you a throat lozenge",0,1
"@REF e cheers mate , I need to get to Cipro - I love Pizza !",0,0
"if i hear that song by pink & fun . one more time i am going to put an entire bottle of trazodone into a milkshake , drink it & accept my fate",0,1
"@REF not what you think , I don\'t have money for that . It\'s my Adderall & Paxil making me happy .",0,0
"“ @REF : “ @REF : * coughs ridiculously over the TL * ” you want some lozenge ” no I\'m cool * coughs *",0,1
"Things to do w/$1 instead of seeing Paxil Rose : Give it directly to @REF . 1 pairs of socks at @REF . Origami cicadas .",0,0
"I think the fact that I am again functioning at normal levels on 1-1 hours of sleep means that Effexor is finally out of my system . Say ?",0,0
"@REF I went with the Control inhaler . Helped me a lot .",0,0
"@REF Somebody get that guy a lozenge !",0,1
"@REF Cymbalta sounds like the princess in an E\'s computer game .",0,0
"Do I feel weak because of running out of Symbiotic 1/1 , because of strenuous gardening , or because of Rivaroxaban ( Xarelto ) ?",0,0
"@REF man it\'s just u n me lozenge had abandoned us",0,1
"Though I\'m still sleeping well , even on floor . That much be because of long half life and still having fluoxetine in my system .",0,1
"@REF Given Dynamo , wouldn\'t you be skeptical of ISIS in cardiometabolic indications ?",0,0
"@REF @REF Baclofen and e-cog are probably the 1 magic deluxe ex machine of Public health !",0,0
"In SEC 1 AFib focused update dronedarone not recommended in HeartFail & recommended second to scrotal in TED - John Camm aerospace",0,1
"I need a few kin prozac , volume or something this morning",0,1
"Adverse reactions to Saris may include anxiety , insomnia , and paroxetine , thermostatic hypotension may occur .",0,1
"I have just swallowed my first dose of quetiapine . Does anyone else expect to be struck by lightning when you take a new med ?! craziness",0,1
"Me BC peeling \" @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . \"",0,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” @REF",0,0
"Pristiq - FDA . For depression . But can cause or worsen medical conditions including depression .....???? legalizecannabis",0,0
"I\'ve been so tired since I started the Cymbalta . I sleep so much . Case in point : just slept an hour before bed .",1,0
"Has anyone ever had to take Avelox ? I need some tricks to curb the nausea and help me with the hypotension . avelox antibiotic evil",1,1
"Site Update : Media for Elizabeth in a Pristiq commercial",0,0
"It\'s Humira night !",0,0
"“ @REF : . @REF a man with a ponytail just offered my son a lozenge ” @REF @REF @REF",0,1
